,id,listing_url,name,prop_type,room_type,bed_type,min_nights,max_nights,cancel_pol,accommodates,bedrooms,beds,no_of_reviews,bathrooms,price,cleaning_fee,extra_ppl,guests_incl,picture_url,review_sc_rtg,host_id,host_name,host_resp_time,host_resp_rate,host_super_host,host_id_verified,amenities,addr_loctype,addr_longitude,addr_latitude,addr_loc_exact,addr_street,addr_govt_area,addr_country,avail_30,avail_60,avail_90,avail_365
1794,1940174,https://www.airbnb.com/rooms/1940174,COPACABANA luxurious apartment 2BR,Apartment,Entire home/apt,Real Bed,3,1124,strict_14_with_grace_period,6,2,4,95,2.0,298.0,100.0,0.0,1.0,https://a0.muscache.com/im/pictures/9574c54b-3abe-442b-9704-403459af4e75.jpg?aki_policy=large,98,10035603,Rafael,within an hour,100,Yes,No," Air conditioning,Beachfront,Building staff,Buzzer/wireless intercom,Cable TV,Coffee maker,Cooking basics,Dishes and silverware,Doorman,Elevator,Essentials,Family/kid friendly,Fire extinguisher,Free street parking,Hair dryer,Hangers,Hot water,Internet,Iron,Kitchen,Laptop friendly workspace,Long term stays allowed,Microwave,Oven,Paid parking off premises,Refrigerator,Self check-in,Shampoo,Smoking allowed,Stove,TV,Washer,Wifi,",Point,-43.18899327109758,-22.979091504554468,Yes,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Copacabana,Brazil,7,30,60,311
1795,19499999,https://www.airbnb.com/rooms/19499999,Habitación privada en el corazón de Gracia,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,1,1,1,8,1.0,30.0,10.0,0.0,1.0,https://a0.muscache.com/im/pictures/f89b74de-c016-4e74-afc8-57ca1a02ebf0.jpg?aki_policy=large,100,80536835,Ines,Not Specified,0,No,No," Essentials,Hair dryer,Host greets you,Hot water,Kitchen,Laptop friendly workspace,Paid parking on premises,Shampoo,Washer,Wifi,",Point,2.15266,41.40163,No,"Barcelona, Catalunya, Spain",la Vila de Gràcia,Spain,0,0,0,0
1796,19550665,https://www.airbnb.com/rooms/19550665,Amazing single room in Sagrada Familia area!!,Apartment,Private room,Real Bed,1,1125,moderate,1,1,1,8,1.0,30.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/630b475d-90d8-4f3b-9386-0c088e45312a.jpg?aki_policy=large,89,69780696,Sergio,within a day,80,No,Yes," Buzzer/wireless intercom,Elevator,Essentials,First aid kit,Hair dryer,Hangers,Kitchen,Laptop friendly workspace,Shampoo,Smoking allowed,TV,Washer,Wheelchair accessible,Wifi,",Point,2.18479,41.40548,No,"Barcelona, CT, Spain",el Clot,Spain,29,59,89,179
1797,19574869,https://www.airbnb.com/rooms/19574869,"Bronte apt, beautiful ocean views, huge balcony!!!",Apartment,Entire home/apt,Real Bed,2,3,moderate,4,2,2,41,1.0,290.0,120.0,40.0,4.0,https://a0.muscache.com/im/pictures/d5ac807b-7614-4a77-998e-e92f810eea64.jpg?aki_policy=large,89,2804445,Ruby,within a few hours,88,No,No," Bed linens,Cooking basics,Dishes and silverware,Essentials,Family/kid friendly,First aid kit,Free street parking,Hair dryer,Hangers,Heating,Hot water,Iron,Kitchen,Laptop friendly workspace,Lockbox,Long term stays allowed,Microwave,Oven,Patio or balcony,Private entrance,Refrigerator,Self check-in,Shampoo,Smoke detector,Stove,TV,Washer,Wifi,",Point,151.26842,-33.89923,No,"Bronte, NSW, Australia",Waverley,Australia,27,57,87,88
1798,19599721,https://www.airbnb.com/rooms/19599721,Ensuite Central and Convenient 1 Bedroom Waterloo,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,15,1.0,70.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/5b58b0d0-64f8-4bb8-879b-da4af93a6ae9.jpg?aki_policy=large,91,131440319,Huy,within an hour,100,No,No," Air conditioning,BBQ grill,Bed linens,Dryer,Essentials,Extra pillows and blankets,Garden or backyard,Gym,Hangers,Heating,Hot water,Kitchen,Laptop friendly workspace,Pool,Shampoo,Smoke detector,Washer,Wifi,",Point,151.21444,-33.89914,Yes,"Waterloo, NSW, Australia",Sydney,Australia,0,0,16,291
1799,19961067,https://www.airbnb.com/rooms/19961067,Spacious apartment in the heart of Downtown MTL,Apartment,Entire home/apt,Real Bed,1,25,strict_14_with_grace_period,13,3,5,57,2.0,600.0,80.0,0.0,9.0,https://a0.muscache.com/im/pictures/663afb89-0d6b-4ae2-8b76-258f83b6b4e3.jpg?aki_policy=large,98,16547597,Hernan,within an hour,100,Yes,No," Air conditioning,Carbon monoxide detector,Dryer,Essentials,Fire extinguisher,First aid kit,Hangers,Heating,Host greets you,Iron,Kitchen,Laptop friendly workspace,Paid parking off premises,Shampoo,Smoke detector,Smoking allowed,Suitable for events,TV,Washer,Wifi,",Point,-73.57789,45.49943,Yes,"Montréal, Québec, Canada",Ville-Marie,Canada,1,1,1,2
1800,19576456,https://www.airbnb.com/rooms/19576456,LUXURY ★ Tropical Hawaiian  ★ OCEANFRONT ★ VIEWS!,Apartment,Entire home/apt,Real Bed,3,180,strict_14_with_grace_period,4,1,1,56,1.0,225.0,175.0,0.0,1.0,https://a0.muscache.com/im/pictures/f06b88b4-9b1d-4b3d-ae57-009387aed8c0.jpg?aki_policy=large,98,4911735,Rhett,within an hour,100,Yes,Yes," BBQ grill,Bathtub,Beach essentials,Beachfront,Bed linens,Cable TV,Carbon monoxide detector,Cat(s),Coffee maker,Cooking basics,Dishes and silverware,Dishwasher,Dog(s),Dryer,Elevator,Essentials,Extra pillows and blankets,Family/kid friendly,First aid kit,Flat path to front door,Free parking on premises,Full kitchen,Garden or backyard,Hair dryer,Hangers,Hot water,Internet,Iron,Kitchen,Laptop friendly workspace,Long term stays allowed,Microwave,Oven,Patio or balcony,Pets live on this property,Pool,Refrigerator,Self check-in,Shampoo,Single level home,Smart lock,Smoke detector,Step-free access,Step-free access,Step-free access,Stove,TV,Washer,Waterfront,Well-lit path to entrance,Wide doorway,Wide doorway,Wide entryway,Wifi,",Point,-156.67726,20.9753,Yes,"Lahaina, HI, United States",Lahaina,United States,0,8,18,229
1801,19681765,https://www.airbnb.com/rooms/19681765,Jolie chambre au coeur du Plateau Mont - Royal,Apartment,Private room,Real Bed,3,1125,flexible,2,1,1,0,1.0,46.0,0.0,10.0,1.0,https://a0.muscache.com/im/pictures/e849fe16-1680-43c5-b20c-76e9b6e8669c.jpg?aki_policy=large,0,81665877,Jean Jacques,Not Specified,0,No,No," Essentials,Hangers,Heating,Host greets you,Hot water,Kitchen,Laptop friendly workspace,Lock on bedroom door,Paid parking off premises,Private living room,TV,Washer,Wifi,",Point,-73.58939,45.52138,Yes,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Canada,29,59,89,179
1802,19684176,https://www.airbnb.com/rooms/19684176,DESIGNER RESIDENCE IN THE HEART OF HONG KONG,Apartment,Entire home/apt,Real Bed,2,1125,flexible,2,1,1,0,1.0,997.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/d1b9e87c-7507-42c8-88c7-6b4c994372b6.jpg?aki_policy=large,0,43578814,Mikayla,Not Specified,0,No,Yes," Air conditioning,Dryer,Elevator,Essentials,First aid kit,Hair dryer,Heating,Iron,Kitchen,Lock on bedroom door,Shampoo,TV,Washer,Wifi,",Point,114.14886,22.28437,Yes,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,Hong Kong,0,0,0,0
1803,19113128,https://www.airbnb.com/rooms/19113128,TPC - Ribeira Marchands d’Or Apartment,Apartment,Entire home/apt,Real Bed,2,1125,moderate,3,1,2,77,1.0,60.0,15.0,15.0,2.0,https://a0.muscache.com/im/pictures/0a85e98a-f9cb-4b85-84b9-952280213038.jpg?aki_policy=large,85,133551018,Josiane,within an hour,100,No,No," Cable TV,Essentials,Family/kid friendly,Hair dryer,Heating,Internet,Iron,Kitchen,TV,Wifi,",Point,-8.6137,41.14211,Yes,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Portugal,30,60,90,362
1804,19172215,https://www.airbnb.com/rooms/19172215,Brand new Poble Sec design flat next to Montjuïc,Apartment,Entire home/apt,Real Bed,6,1125,moderate,4,2,2,4,1.0,15.0,130.0,0.0,4.0,https://a0.muscache.com/im/pictures/297854ae-c949-4931-9adc-f03901fae714.jpg?aki_policy=large,90,111885362,Laura & Alex,within an hour,99,No,No," Bed linens,Coffee maker,Cooking basics,Dishes and silverware,Essentials,Family/kid friendly,Hair dryer,Hangers,Heating,Host greets you,Hot water,Iron,Kitchen,Laptop friendly workspace,Long term stays allowed,Microwave,Oven,Patio or balcony,Refrigerator,Shampoo,Stove,TV,Washer,Wifi,",Point,2.16837,41.37295,Yes,"Barcelona, Cataluña, Spain",el Poble Sec,Spain,0,0,0,250
1805,19217460,https://www.airbnb.com/rooms/19217460,MP Room for 2 persons bunk bed in shared apartment,Apartment,Private room,Real Bed,3,1125,strict_14_with_grace_period,3,1,1,13,1.0,32.0,20.0,20.0,2.0,https://a0.muscache.com/im/pictures/c741d004-4eab-44ae-9224-33269b33a3a9.jpg?aki_policy=large,77,79474803,Francisco,within an hour,92,No,No," Elevator,Essentials,Family/kid friendly,Kitchen,Lock on bedroom door,Shampoo,Wifi,translation missing: en.hosting_amenity_50,",Point,2.14387,41.38765,Yes,"Barcelona, Catalunya, Spain",la Nova Esquerra de l'Eixample,Spain,27,57,87,87
1806,1931341,https://www.airbnb.com/rooms/1931341,Cozy bedroom on Wall Street,Apartment,Private room,Real Bed,1,1125,flexible,1,1,1,0,1.0,40.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/26745759/982deeba_original.jpg?aki_policy=large,0,9997988,Jagriti,Not Specified,0,No,Yes," Air conditioning,Buzzer/wireless intercom,Doorman,Elevator,Heating,Kitchen,Wifi,",Point,-74.0072,40.70602,Yes,"New York, NY, United States",Financial District,United States,0,0,0,0
1807,19326382,https://www.airbnb.com/rooms/19326382,Robissey,Apartment,Private room,Real Bed,1,7,flexible,1,1,1,0,1.0,58.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/fda05f7d-ccef-4a62-8300-4e5972577f83.jpg?aki_policy=large,0,135370402,Fatih,Not Specified,0,No,No," Dryer,Essentials,Hair dryer,Hangers,Heating,Kitchen,Laptop friendly workspace,Shampoo,Smoking allowed,TV,Washer,Wifi,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,",Point,28.97954,41.0297,No,"Beyoğlu, İstanbul, Turkey",Beyoglu,Turkey,0,0,0,0
1808,19340381,https://www.airbnb.com/rooms/19340381,CHARMING STUDIO WITH GARDEN,Apartment,Entire home/apt,Real Bed,2,31,strict_14_with_grace_period,2,0,1,89,1.0,54.0,71.0,0.0,1.0,https://a0.muscache.com/im/pictures/6c4e4cfd-4b2d-489a-90e9-69656ed709e6.jpg?aki_policy=large,96,95046258,Marina,within an hour,100,Yes,No," Bathtub,Bed linens,Cable TV,Coffee maker,Cooking basics,Crib,Dishes and silverware,Essentials,Extra pillows and blankets,Family/kid friendly,Fire extinguisher,First aid kit,Free street parking,Garden or backyard,Hair dryer,Hangers,Heating,Hot water,Kitchen,Long term stays allowed,Microwave,Other,Oven,Private entrance,Refrigerator,Shampoo,Smoke detector,Step-free access,Step-free access,Step-free access,Step-free access,Stove,TV,Wifi,",Point,-73.55441,45.51722,Yes,"Montréal, Québec, Canada",Ville-Marie,Canada,10,40,48,107
1809,19592720,https://www.airbnb.com/rooms/19592720,The Porto Concierge - Family Heritage,Apartment,Entire home/apt,Real Bed,2,1125,flexible,4,2,2,12,1.0,85.0,15.0,10.0,2.0,https://a0.muscache.com/im/pictures/fea10b5a-cac7-43e6-901d-962b66969e5e.jpg?aki_policy=large,87,137730767,Carlos,Not Specified,0,No,No," Air conditioning,Bed linens,Cable TV,Elevator,Essentials,Family/kid friendly,Fire extinguisher,First aid kit,Free parking on premises,Hair dryer,Hangers,Heating,Iron,Kitchen,Laptop friendly workspace,TV,Washer,Wifi,",Point,-8.59071,41.15222,Yes,"Porto, Porto, Portugal",Campanhã,Portugal,0,0,0,261
1810,19865003,https://www.airbnb.com/rooms/19865003,Single room Barcelona center,Apartment,Private room,Real Bed,1,1125,moderate,1,1,1,25,1.0,17.0,10.0,0.0,1.0,https://a0.muscache.com/im/pictures/42815f4e-0fa6-4b66-9635-e8594b3d80c3.jpg?aki_policy=large,92,9733506,Jonás,within an hour,90,Yes,Yes," Cooking basics,Dishes and silverware,Elevator,Essentials,Flat path to front door,Hangers,Heating,Kitchen,Laptop friendly workspace,Long term stays allowed,Luggage dropoff allowed,Microwave,Oven,Private entrance,Private living room,Refrigerator,Step-free access,Step-free access,Step-free access,Stove,TV,Washer,Wifi,",Point,2.15252,41.37667,Yes,"Barcelona, Catalunya, Spain",Sant Antoni,Spain,0,0,19,185
1811,19952004,https://www.airbnb.com/rooms/19952004,19th floor apartment in the heart of downtown,Apartment,Entire home/apt,Real Bed,2,7,moderate,3,1,2,12,1.0,114.0,29.0,15.0,2.0,https://a0.muscache.com/im/pictures/88a1427f-bf59-445c-92ed-a1bcd3ad0275.jpg?aki_policy=large,89,40550977,Allen,Not Specified,0,No,No," Breakfast,Dryer,Elevator,Essentials,Hangers,Heating,Host greets you,Kitchen,Pets allowed,Pool,Shampoo,Smoke detector,Smoking allowed,TV,Washer,Wifi,",Point,-73.57994,45.49181,Yes,"Montréal, Québec, Canada",Ville-Marie,Canada,0,0,0,0
1812,18312333,https://www.airbnb.com/rooms/18312333,AMAZING Waikiki Skytower Condo - Close Walk to Everything! - Waikiki Sky Tower Mountain 1 BDR on the 14th Floor,Condominium,Entire home/apt,Real Bed,3,90,strict_14_with_grace_period,4,1,2,1,1.0,113.0,148.0,0.0,4.0,https://a0.muscache.com/im/pictures/cfcd9caf-907b-43d4-b74e-281608881060.jpg?aki_policy=large,80,92715155,Ali'I Beach Rentals,within an hour,94,No,No," Air conditioning,Bathtub,Cable TV,Elevator,Essentials,Hair dryer,Hangers,Iron,Kitchen,Laptop friendly workspace,Pool,Private entrance,Private living room,Shampoo,TV,Wifi,",Point,-157.82255,21.27708,Yes,"Honolulu, HI, United States",Primary Urban Center,United States,3,21,48,237
1813,18358621,https://www.airbnb.com/rooms/18358621,"LARGE LUXURY 2bed,w/King,Queen & Full, TIMES SQ",Apartment,Entire home/apt,Real Bed,1,120,strict_14_with_grace_period,6,2,3,77,1.0,350.0,95.0,40.0,4.0,https://a0.muscache.com/im/pictures/4211c973-eed0-4161-bf0c-bfb2900d740a.jpg?aki_policy=large,98,3169815,Joe,within an hour,100,Yes,Yes," Air conditioning,Essentials,Family/kid friendly,Fire extinguisher,Hair dryer,Hangers,Heating,Indoor fireplace,Iron,Kitchen,Laptop friendly workspace,Smoke detector,TV,Wifi,",Point,-73.9886,40.76438,Yes,"New York, NY, United States",Hell's Kitchen,United States,13,15,21,200
1814,18375815,https://www.airbnb.com/rooms/18375815,Spacious private room close St. Barnabas Hospital,Apartment,Private room,Real Bed,2,90,moderate,2,1,1,27,1.0,38.0,25.0,20.0,1.0,https://a0.muscache.com/im/pictures/bd4daa54-0558-4a3a-ba05-ac60e28eb3a5.jpg?aki_policy=large,90,127249880,Emma,within an hour,100,No,Yes," Accessible-height bed,Accessible-height toilet,Air conditioning,Bed linens,Cable TV,Carbon monoxide detector,Cleaning before checkout,Coffee maker,Cooking basics,Dishes and silverware,Dryer,Essentials,Ethernet connection,Family/kid friendly,Fire extinguisher,First aid kit,Free street parking,Hair dryer,Hangers,Heating,Hot water,Iron,Kitchen,Lock on bedroom door,Long term stays allowed,Microwave,Other,Oven,Paid parking off premises,Paid parking on premises,Refrigerator,Roll-in shower,Shampoo,Smoke detector,Step-free access,Step-free access,Step-free access,Stove,TV,Washer,Wide clearance to bed,Wide clearance to shower,Wide entryway,Wifi,toilet,",Point,-73.89299,40.84647,Yes,"Bronx, NY, United States",Tremont,United States,1,31,61,336
1815,18543540,https://www.airbnb.com/rooms/18543540,Old Greek Home 1+1 (Near Bosporus),House,Shared room,Real Bed,1,1125,flexible,1,1,1,0,1.0,100.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/dafa872a-297c-4247-96b3-9a74b9308cb7.jpg?aki_policy=large,0,124808557,Srcn,Not Specified,0,No,No," Breakfast,Essentials,Hair dryer,Heating,Internet,Iron,Kitchen,Shampoo,TV,Wifi,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,",Point,29.06903,41.12113,No,"Yeniköy, İstanbul, Turkey",Sariyer,Turkey,29,59,89,364
1816,1858521,https://www.airbnb.com/rooms/1858521,Charming Studio with Balcony + Garden (4 guests) 1,Apartment,Entire home/apt,Real Bed,2,700,moderate,4,1,2,3,1.0,55.0,5.0,15.0,2.0,https://a0.muscache.com/im/pictures/3ded607e-feda-4874-9b36-ba45567dccca.jpg?aki_policy=large,100,4207615,Oporto City Flats,within an hour,98,No,No," Bed linens,Cable TV,Coffee maker,Cooking basics,Dishes and silverware,Dishwasher,Essentials,Fire extinguisher,First aid kit,Garden or backyard,Hair dryer,Hangers,Hot water,Iron,Keypad,Kitchen,Laptop friendly workspace,Microwave,Oven,Pack ’n Play/travel crib,Pets allowed,Refrigerator,Self check-in,Shampoo,Stove,TV,Wifi,",Point,-8.61967,41.14792,Yes,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Portugal,17,35,56,315
1817,18675215,https://www.airbnb.com/rooms/18675215,Modern Sunny Midtown Gem,Apartment,Entire home/apt,Real Bed,3,1125,moderate,3,1,2,14,1.0,195.0,80.0,0.0,1.0,https://a0.muscache.com/im/pictures/fbd6c8f0-7cf9-4fb1-b2eb-1ca2b8d94143.jpg?aki_policy=large,98,18838868,Leah,Not Specified,0,No,Yes," Air conditioning,Buzzer/wireless intercom,Carbon monoxide detector,Elevator,Essentials,First aid kit,Hair dryer,Hangers,Heating,Host greets you,Hot water,Iron,Kitchen,Laptop friendly workspace,Lock on bedroom door,Long term stays allowed,Shampoo,Smoke detector,TV,Wifi,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,",Point,-73.98163,40.74452,Yes,"New York, NY, United States",Midtown,United States,0,0,0,0
1818,1882020,https://www.airbnb.com/rooms/1882020,FURNISHED BACHELOR APARTMENT,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,0,1,33,1.0,60.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/26218461/3f771341_original.jpg?aki_policy=large,91,9797561,Pamela & Fernando,Not Specified,0,No,No," Buzzer/wireless intercom,Essentials,Family/kid friendly,Heating,Kitchen,TV,Wifi,",Point,-73.60503,45.53707,Yes,"Montreal, QC, Canada",Rosemont-La Petite-Patrie,Canada,0,0,0,0
1819,19220298,https://www.airbnb.com/rooms/19220298,Private Room in tranquil Mongkok apartment,Apartment,Private room,Real Bed,2,7,moderate,2,1,1,23,1.0,353.0,40.0,0.0,2.0,https://a0.muscache.com/im/pictures/d4082c52-c4bc-4960-ae15-d714d01bc431.jpg?aki_policy=large,99,18800820,Edwin,Not Specified,0,No,Yes," Air conditioning,Dryer,Elevator,Essentials,Hair dryer,Hangers,Keypad,Kitchen,Lock on bedroom door,Private living room,Self check-in,Shampoo,TV,Washer,Wifi,",Point,114.17198,22.31578,Yes,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Hong Kong,0,0,0,0
1820,19221893,https://www.airbnb.com/rooms/19221893,VayCay with Southern Comfort and the Aloha Spirit,House,Entire home/apt,Real Bed,7,1125,moderate,8,4,6,11,2.5,280.0,275.0,10.0,6.0,https://a0.muscache.com/im/pictures/636a1b1c-76cf-407b-8212-c253da167b82.jpg?aki_policy=large,80,112279253,Eric,within a day,100,No,Yes," Bathtub,Bed linens,Cable TV,Coffee maker,Cooking basics,Dishes and silverware,Dishwasher,Dryer,Essentials,Family/kid friendly,Fire extinguisher,First aid kit,Flat path to front door,Free street parking,Garden or backyard,Hair dryer,Hangers,Hot water,Iron,Kitchen,Laptop friendly workspace,Lock on bedroom door,Long term stays allowed,Microwave,Oven,Patio or balcony,Refrigerator,Self check-in,Shampoo,Smart lock,Smoke detector,Stove,TV,Washer,Well-lit path to entrance,Wifi,",Point,-158.02927,21.40389,Yes,"Waipahu, HI, United States",Central Oahu,United States,4,34,64,154
1821,1925045,https://www.airbnb.com/rooms/1925045,Perfect Apartment 4-6 persons,Condominium,Entire home/apt,Real Bed,1,30,strict_14_with_grace_period,6,2,5,13,3.0,850.0,150.0,150.0,6.0,https://a0.muscache.com/im/pictures/26940205/1b6d524e_original.jpg?aki_policy=large,98,9972478,Carlos Leandro,within an hour,100,No,Yes," Air conditioning,Bed linens,Building staff,Buzzer/wireless intercom,Cable TV,Children’s books and toys,Children’s dinnerware,Doorman,Elevator,Essentials,Extra pillows and blankets,Family/kid friendly,Free parking on premises,Gym,Hangers,Hot water,Internet,Iron,Kitchen,Luggage dropoff allowed,Pool,Self check-in,TV,Washer,Wheelchair accessible,Wifi,Window guards,",Point,-43.18810142586044,-22.95195417372592,Yes,"Rio de Janeiro, Rio de Janeiro, Brazil",Botafogo,Brazil,23,53,83,358
1822,19430825,https://www.airbnb.com/rooms/19430825,Merkezi Konum,Apartment,Private room,Real Bed,1,5,flexible,3,2,3,0,3.0,47.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/ef0c1574-7316-4eda-a2ae-e1b3296e0494.jpg?aki_policy=large,0,136224886,Okan,Not Specified,0,No,No," Breakfast,Dryer,Elevator,Essentials,Fire extinguisher,First aid kit,Free parking on premises,Hair dryer,Hangers,Heating,Iron,Laptop friendly workspace,Lock on bedroom door,Shampoo,TV,Wifi,",Point,29.13953,40.92457,No,"Maltepe, İstanbul, Turkey",Maltepe,Turkey,0,0,0,0
